ztf_object_id,has_tns,tns_cls,spec_z,report_group
ZTF19aaahjjv,No_TNS,None,-99.0,None
ZTF18abvbdkq,No_TNS,None,-99.0,None
ZTF19adazckb,No_TNS,None,-99.0,None
ZTF19adbmfpc,No_TNS,None,-99.0,None
ZTF19abszlbs,No_TNS,None,-99.0,None
ZTF19abwtgnw,No_TNS,None,-99.0,None
ZTF18abtqgsc,No_TNS,None,-99.0,None
ZTF20abgbiit,No_TNS,None,-99.0,None
ZTF18aceacqp,Yes_TNS,None,-99.0,AMPEL
ZTF20aafuwkp,No_TNS,None,-99.0,None
ZTF18aczbjzh,No_TNS,None,-99.0,None
ZTF18aczyxjg,No_TNS,None,-99.0,None
ZTF18acdfmim,No_TNS,None,-99.0,None
ZTF19aaaaarq,No_TNS,None,-99.0,None
ZTF18abyczbf,No_TNS,None,-99.0,None
ZTF18absuueu,No_TNS,None,-99.0,None
ZTF20aaehbmq,No_TNS,None,-99.0,None
ZTF20aaghrzw,No_TNS,None,-99.0,None
ZTF19aagbhdb,No_TNS,None,-99.0,None
ZTF20aakpyoj,No_TNS,None,-99.0,None
ZTF20acxsoow,No_TNS,None,-99.0,None
ZTF19aajdyon,No_TNS,None,-99.0,None
ZTF18abdhnva,No_TNS,None,-99.0,None
ZTF18abtuocf,No_TNS,None,-99.0,None
ZTF18abcqrhi,No_TNS,None,-99.0,None
ZTF19aaesgwe,No_TNS,None,-99.0,None
ZTF18aczupyx,No_TNS,None,-99.0,None
ZTF18acfkcrp,No_TNS,None,-99.0,None
ZTF18abxbwwb,No_TNS,None,-99.0,None
ZTF18abwzgcz,No_TNS,None,-99.0,None
ZTF17aaazqqd,No_TNS,None,-99.0,None
ZTF19aarapee,No_TNS,None,-99.0,None
ZTF21abbvrzj,No_TNS,None,-99.0,None
ZTF19aarzgqb,No_TNS,None,-99.0,None
ZTF18aavsmlb,No_TNS,None,-99.0,None
ZTF21abcscqa,Yes_TNS,None,-99.0,SGLF
ZTF19aavricw,No_TNS,None,-99.0,None
ZTF21aalkltz,Yes_TNS,SN Ibn,0.102,ALeRCE
ZTF21aarnjyd,Yes_TNS,SN Ib,0.022,ALeRCE
ZTF18acyfdaa,No_TNS,None,-99.0,None
ZTF18acvwbkx,No_TNS,None,-99.0,None
ZTF21abbgaly,Yes_TNS,None,-99.0,SGLF
ZTF18aavclkm,No_TNS,None,-99.0,None
ZTF19abdyzog,No_TNS,None,-99.0,None
ZTF18acwynic,No_TNS,None,-99.0,None
ZTF18acmzvoj,No_TNS,None,-99.0,None
ZTF18acwyvfv,No_TNS,None,-99.0,None
ZTF18abecvbt,No_TNS,None,-99.0,None
ZTF18acaugyn,No_TNS,None,-99.0,None
ZTF18aajxuqf,No_TNS,None,-99.0,None
ZTF18acfqjqm,No_TNS,None,-99.0,None
ZTF21abccosc,No_TNS,None,-99.0,None
ZTF20actktoa,Yes_TNS,None,-99.0,ZTF
ZTF19abjogry,No_TNS,None,-99.0,None
ZTF18abscumu,No_TNS,None,-99.0,None
ZTF19aclkyhf,No_TNS,None,-99.0,None
ZTF21aacscvb,Yes_TNS,SN Ia,0.07,ALeRCE
ZTF19adcevlq,No_TNS,None,-99.0,None
ZTF18aaxhezx,No_TNS,None,-99.0,None
ZTF20aawxgak,No_TNS,None,-99.0,None
ZTF18acmghfk,No_TNS,None,-99.0,None
ZTF20achvjvj,No_TNS,None,-99.0,None
ZTF19abmymdn,No_TNS,None,-99.0,None
ZTF18acjkrsp,No_TNS,None,-99.0,None
ZTF19ablqpnr,No_TNS,None,-99.0,None
ZTF19abbmips,No_TNS,None,-99.0,None
ZTF19acbqbrx,No_TNS,None,-99.0,None
ZTF21aaoghvr,Yes_TNS,None,-99.0,ATLAS
ZTF20aawodib,No_TNS,None,-99.0,None
ZTF18aazjked,Yes_TNS,None,-99.0,ZTF
ZTF18acygawd,No_TNS,None,-99.0,None
ZTF18abszeaa,No_TNS,None,-99.0,None
ZTF20absxabt,No_TNS,None,-99.0,None
ZTF18acdjpkv,No_TNS,None,-99.0,None
ZTF21aagxott,Yes_TNS,None,-99.0,ZTF
ZTF21aamnxha,No_TNS,None,-99.0,None
ZTF18acxhpdy,No_TNS,None,-99.0,None
ZTF20acpllqk,Yes_TNS,None,-99.0,ALeRCE
ZTF21aaoggqn,Yes_TNS,None,-99.0,ATLAS
ZTF18acrbjrv,No_TNS,None,-99.0,None
ZTF19aakzzjp,No_TNS,None,-99.0,None
ZTF20abnzuow,No_TNS,None,-99.0,None
ZTF19aaufseb,No_TNS,None,-99.0,None
ZTF18acrvacd,No_TNS,None,-99.0,None
ZTF19achaiaz,No_TNS,None,-99.0,None
ZTF18acdtqvp,No_TNS,None,-99.0,None
ZTF19abrcotv,No_TNS,None,-99.0,None
ZTF17aabukmy,No_TNS,None,-99.0,None
ZTF20aavewbs,No_TNS,None,-99.0,None
ZTF20acxqteh,Yes_TNS,None,-99.0,ALeRCE
ZTF18adarzht,No_TNS,None,-99.0,None
ZTF19aalbbaw,No_TNS,None,-99.0,None
ZTF19aapgbcj,No_TNS,None,-99.0,None
ZTF20abzjoxd,Yes_TNS,SN IIn,0.0577,ALeRCE
ZTF17aadloav,No_TNS,None,-99.0,None
ZTF21aayrgcp,No_TNS,None,-99.0,None
ZTF19abegvam,No_TNS,None,-99.0,None
ZTF18aaadtjd,No_TNS,None,-99.0,None
ZTF18abtmgsa,No_TNS,None,-99.0,None
ZTF19acggxib,No_TNS,None,-99.0,None
ZTF18abiicmz,No_TNS,None,-99.0,None
ZTF18acuyoeo,No_TNS,None,-99.0,None
ZTF18adbcoav,No_TNS,None,-99.0,None
ZTF20acwjell,No_TNS,None,-99.0,None
ZTF20aanxcpf,Yes_TNS,AGN,0.083,ALeRCE
ZTF19abbkytg,No_TNS,None,-99.0,None
ZTF19aavkcfv,No_TNS,None,-99.0,None
ZTF17aaawdfs,No_TNS,None,-99.0,None
ZTF18abhqcyx,No_TNS,None,-99.0,None
ZTF18acbuhti,No_TNS,None,-99.0,None
ZTF18abwtanp,No_TNS,None,-99.0,None
ZTF21aamyygd,No_TNS,None,-99.0,None
ZTF18acptbil,No_TNS,None,-99.0,None
ZTF18abxujzo,No_TNS,None,-99.0,None
ZTF17aabulmy,No_TNS,None,-99.0,None
ZTF18acckshl,No_TNS,None,-99.0,None
ZTF20abxpuac,No_TNS,None,-99.0,None
ZTF18abnzucj,Yes_TNS,None,-99.0,ZTF
ZTF17aaanjkj,No_TNS,None,-99.0,None
ZTF20abwtpuc,No_TNS,None,-99.0,None
ZTF19abehswj,No_TNS,None,-99.0,None
ZTF20abaseps,No_TNS,None,-99.0,None
ZTF18abyciuo,No_TNS,None,-99.0,None
ZTF18acdygja,No_TNS,None,-99.0,None
ZTF20abgyirx,No_TNS,None,-99.0,None
ZTF18acqucbj,No_TNS,None,-99.0,None
ZTF18acuxrsy,No_TNS,None,-99.0,None
ZTF19aacpvkx,No_TNS,None,-99.0,None
ZTF20abljwln,No_TNS,None,-99.0,None
ZTF17aabjyxl,No_TNS,None,-99.0,None
ZTF18abwkici,No_TNS,None,-99.0,None
ZTF19acjlpwp,No_TNS,None,-99.0,None
ZTF18acuylxp,No_TNS,None,-99.0,None
ZTF19aagsbke,No_TNS,None,-99.0,None
ZTF18achlomd,No_TNS,None,-99.0,None
ZTF18acvpmix,No_TNS,None,-99.0,None
ZTF18acuyksa,No_TNS,None,-99.0,None
ZTF18abwbjem,No_TNS,None,-99.0,None
ZTF17aabsamc,No_TNS,None,-99.0,None
ZTF18abvwqgt,No_TNS,None,-99.0,None
ZTF21aawckpe,Yes_TNS,SN Ia,0.047,ALeRCE
ZTF18aaabjgd,No_TNS,None,-99.0,None
ZTF17aadlijr,No_TNS,None,-99.0,None
ZTF19aarhiqy,No_TNS,None,-99.0,None
ZTF18aclizbp,No_TNS,None,-99.0,None
ZTF20aapctnr,No_TNS,None,-99.0,None
ZTF19abuiuta,No_TNS,None,-99.0,None
ZTF20abnurxu,No_TNS,None,-99.0,None
ZTF18aaisacv,No_TNS,None,-99.0,None
ZTF18abuipud,No_TNS,None,-99.0,None
ZTF18acxgejf,No_TNS,None,-99.0,None
ZTF19aasqdup,No_TNS,None,-99.0,None
ZTF20acyrvey,No_TNS,None,-99.0,None
ZTF18aborxru,No_TNS,None,-99.0,None
ZTF20aaswzuf,No_TNS,None,-99.0,None
ZTF19aapgcfz,No_TNS,None,-99.0,None
ZTF18abypgco,No_TNS,None,-99.0,None
ZTF18aajsrzl,No_TNS,None,-99.0,None
ZTF19aablisf,No_TNS,None,-99.0,None
ZTF19aaaokno,No_TNS,None,-99.0,None
ZTF18abedwrw,No_TNS,None,-99.0,None
ZTF18abgyfxo,No_TNS,None,-99.0,None
ZTF21aazripx,No_TNS,None,-99.0,None
ZTF18acianam,No_TNS,None,-99.0,None
ZTF21aavdkrd,No_TNS,None,-99.0,None
ZTF19abavanp,No_TNS,None,-99.0,None
ZTF20acwpajm,No_TNS,None,-99.0,None
ZTF21aamxlon,No_TNS,None,-99.0,None
ZTF19acefxmq,No_TNS,None,-99.0,None
ZTF18acguyhg,No_TNS,None,-99.0,None
ZTF18acnmopf,No_TNS,None,-99.0,None
ZTF21aantkvj,No_TNS,None,-99.0,None
ZTF18acrhcap,No_TNS,None,-99.0,None
ZTF18acdjjwl,No_TNS,None,-99.0,None
ZTF18acvazna,No_TNS,None,-99.0,None
ZTF20acbumrx,No_TNS,None,-99.0,None
ZTF21abfboqs,No_TNS,None,-99.0,None
ZTF20acqmoay,No_TNS,None,-99.0,None
ZTF18abshzyc,No_TNS,None,-99.0,None
ZTF20abaizot,No_TNS,None,-99.0,None
ZTF20aamoobc,No_TNS,None,-99.0,None
ZTF19aapzbxx,No_TNS,None,-99.0,None
ZTF19abankxt,No_TNS,None,-99.0,None
ZTF20aaigazl,No_TNS,None,-99.0,None
ZTF21aaypsco,Yes_TNS,None,-99.0,ALeRCE
ZTF21abaeqml,Yes_TNS,SN Ia,0.1,YSE
ZTF21aamekbj,Yes_TNS,None,-99.0,ALeRCE
ZTF19actgjji,No_TNS,None,-99.0,None
ZTF18abwgoml,No_TNS,None,-99.0,None
ZTF21aaxhveb,Yes_TNS,None,-99.0,ALeRCE
ZTF19aascpfh,No_TNS,None,-99.0,None
ZTF19aaskhrb,No_TNS,None,-99.0,None
ZTF18acygfpp,No_TNS,None,-99.0,None
ZTF20ablkuhb,No_TNS,None,-99.0,None
ZTF21aaqqiio,No_TNS,None,-99.0,None
ZTF19aburnyu,No_TNS,None,-99.0,None
ZTF19aarurbw,No_TNS,None,-99.0,None
ZTF21abdkojo,Yes_TNS,SN Ib,0.02698,ALeRCE
ZTF21abamdsz,Yes_TNS,None,-99.0,ALeRCE
ZTF20aaeiojs,No_TNS,None,-99.0,None
ZTF17aabbxpi,No_TNS,None,-99.0,None
ZTF18acffmdw,No_TNS,None,-99.0,None
ZTF18abtltvc,No_TNS,None,-99.0,None
ZTF19aashasy,No_TNS,None,-99.0,None
ZTF19abnsonp,No_TNS,None,-99.0,None
ZTF19abetktg,No_TNS,None,-99.0,None
ZTF18accefjw,No_TNS,None,-99.0,None
ZTF20aabqwli,No_TNS,None,-99.0,None
ZTF21aasqenm,No_TNS,None,-99.0,None
ZTF18acxecju,No_TNS,None,-99.0,None
ZTF18adbhqvu,No_TNS,None,-99.0,None
ZTF20acpayvy,Yes_TNS,None,-99.0,ZTF
ZTF19abepekg,No_TNS,None,-99.0,None
ZTF19abhvzqj,No_TNS,None,-99.0,None
ZTF19aaloxrf,No_TNS,None,-99.0,None
ZTF19aaqvdfo,No_TNS,None,-99.0,None
ZTF21aaluiam,Yes_TNS,None,-99.0,ALeRCE
ZTF19acvdrsv,No_TNS,None,-99.0,None
ZTF20acbezio,No_TNS,None,-99.0,None
ZTF18aavtxpq,No_TNS,None,-99.0,None
ZTF20aautsii,No_TNS,None,-99.0,None
ZTF18aagtgta,No_TNS,None,-99.0,None
ZTF20aaiwdun,No_TNS,None,-99.0,None
ZTF19acbrqph,No_TNS,None,-99.0,None
ZTF18aaiohgh,No_TNS,None,-99.0,None
ZTF19aaphgug,No_TNS,None,-99.0,None
ZTF18abcgsvm,No_TNS,None,-99.0,None
ZTF21aavdtdp,Yes_TNS,None,-99.0,SGLF
ZTF20aajcpyk,No_TNS,None,-99.0,None
ZTF19aapfqmt,Yes_TNS,None,-99.0,ZTF
ZTF18abhevtb,No_TNS,None,-99.0,None
ZTF19achcdoh,No_TNS,None,-99.0,None
ZTF19adcbgjy,No_TNS,None,-99.0,None
ZTF20acpyndh,Yes_TNS,None,-99.0,ALeRCE
ZTF18acmsukq,No_TNS,None,-99.0,None
ZTF19ablfskr,No_TNS,None,-99.0,None
ZTF19aaruoqp,No_TNS,None,-99.0,None
ZTF21aahkcsq,Yes_TNS,None,-99.0,ATLAS
ZTF20aajvobo,No_TNS,None,-99.0,None
ZTF19abudlme,No_TNS,None,-99.0,None
ZTF19abmqqkt,No_TNS,None,-99.0,None
ZTF20acmvsru,No_TNS,None,-99.0,None
ZTF19aclethi,No_TNS,None,-99.0,None
ZTF17aacovbl,No_TNS,None,-99.0,None
ZTF18acebdfs,No_TNS,None,-99.0,None
ZTF19actembp,No_TNS,None,-99.0,None
ZTF18abrbnan,No_TNS,None,-99.0,None
ZTF20aaturer,No_TNS,None,-99.0,None
ZTF21aahgrmw,Yes_TNS,None,-99.0,ALeRCE
ZTF18abwbier,No_TNS,None,-99.0,None
ZTF18abvtfvx,No_TNS,None,-99.0,None
ZTF18abyjmta,No_TNS,None,-99.0,None
ZTF17aadjggb,No_TNS,None,-99.0,None
ZTF21aaidrrs,No_TNS,None,-99.0,None
ZTF20acrachm,Yes_TNS,None,-99.0,ZTF
ZTF18abtcnkr,No_TNS,None,-99.0,None
ZTF19aaszqqg,No_TNS,None,-99.0,None
ZTF21abbghvc,Yes_TNS,None,-99.0,YSE
ZTF19acmvzsy,No_TNS,None,-99.0,None
ZTF18acvvyix,No_TNS,None,-99.0,None
ZTF19adcfscv,No_TNS,None,-99.0,None
ZTF19adcfymk,No_TNS,None,-99.0,None
ZTF20abmkktf,No_TNS,None,-99.0,None
ZTF18acvmkxn,No_TNS,None,-99.0,None
ZTF19abyedvy,No_TNS,None,-99.0,None
ZTF20abfegad,No_TNS,None,-99.0,None
ZTF20acdvqnj,No_TNS,None,-99.0,None
ZTF19aaiojwp,No_TNS,None,-99.0,None
ZTF18acewgmb,No_TNS,None,-99.0,None
ZTF18acezebu,No_TNS,None,-99.0,None
ZTF20actkuxm,Yes_TNS,None,-99.0,ALeRCE
ZTF18acuausa,No_TNS,None,-99.0,None
ZTF20acearil,No_TNS,None,-99.0,None
ZTF19aalbbbh,No_TNS,None,-99.0,None
ZTF18acdmehz,No_TNS,None,-99.0,None
ZTF18abvbofl,No_TNS,None,-99.0,None
ZTF19aablswu,No_TNS,None,-99.0,None
ZTF20acpmhhm,No_TNS,None,-99.0,None
ZTF17aacwnhx,No_TNS,None,-99.0,None
ZTF20aampaix,Yes_TNS,None,-99.0,ZTF
ZTF19aagxatv,No_TNS,None,-99.0,None
ZTF20abwsaqn,No_TNS,None,-99.0,None
ZTF19acbvrfg,No_TNS,None,-99.0,None
ZTF18abvbqnx,No_TNS,None,-99.0,None
ZTF19aajxpcu,No_TNS,None,-99.0,None
ZTF20aatxgik,No_TNS,None,-99.0,None
ZTF18abkefit,No_TNS,None,-99.0,None
ZTF18acwvdaz,No_TNS,None,-99.0,None
ZTF21acjyqvb,No_TNS,None,-99.0,None
ZTF20aafdwax,No_TNS,None,-99.0,None
ZTF18abwimhb,No_TNS,None,-99.0,None
ZTF19aawfsqy,No_TNS,None,-99.0,None
ZTF17aabuovr,No_TNS,None,-99.0,None
ZTF18acehajw,No_TNS,None,-99.0,None
ZTF18acrkndy,No_TNS,None,-99.0,None
ZTF18abzaett,No_TNS,None,-99.0,None
ZTF19aaeypfr,Yes_TNS,None,-99.0,ZTF
ZTF18abncrqv,No_TNS,None,-99.0,None
ZTF18acyuqnz,No_TNS,None,-99.0,None
ZTF18achrmso,No_TNS,None,-99.0,None
ZTF18aclazwm,No_TNS,None,-99.0,None
ZTF19acexkuv,No_TNS,None,-99.0,None
ZTF20acpyako,No_TNS,None,-99.0,None
ZTF19aaceear,No_TNS,None,-99.0,None
ZTF19abmhvbb,No_TNS,None,-99.0,None
ZTF18abcxkvg,No_TNS,None,-99.0,None
ZTF21aaibbwf,No_TNS,None,-99.0,None
ZTF17aabbdab,No_TNS,None,-99.0,None
ZTF18achozrv,No_TNS,None,-99.0,None
ZTF19aaegxnf,No_TNS,None,-99.0,None
ZTF18acfphaw,No_TNS,None,-99.0,None
ZTF19aadmisg,No_TNS,None,-99.0,None
ZTF19acdtwdx,No_TNS,None,-99.0,None
ZTF20abxygor,No_TNS,None,-99.0,None
ZTF18acqvior,No_TNS,None,-99.0,None
ZTF19aapxkai,No_TNS,None,-99.0,None
ZTF18acyuvlr,No_TNS,None,-99.0,None
ZTF21aaabjxf,No_TNS,None,-99.0,None
ZTF18adbdnuq,No_TNS,None,-99.0,None
ZTF20aapqsmg,Yes_TNS,None,-99.0,AMPEL
ZTF21acbwemz,No_TNS,None,-99.0,None
ZTF20aadcejr,No_TNS,None,-99.0,None
ZTF20acbepdx,Yes_TNS,None,-99.0,GaiaAlerts
ZTF20aafdusf,No_TNS,None,-99.0,None
ZTF18abrjzfm,No_TNS,None,-99.0,None
ZTF18actxcri,No_TNS,None,-99.0,None
ZTF19aahsmyg,No_TNS,None,-99.0,None
ZTF18aamsdln,No_TNS,None,-99.0,None
ZTF18aamrymw,No_TNS,None,-99.0,None
ZTF19aaywppt,No_TNS,None,-99.0,None
ZTF20acngnvf,No_TNS,None,-99.0,None
ZTF19acruyeg,No_TNS,None,-99.0,None
ZTF20aajiios,No_TNS,None,-99.0,None
ZTF19aasmyyu,No_TNS,None,-99.0,None
ZTF20aczdxmh,No_TNS,None,-99.0,None
ZTF18aagxtxq,No_TNS,None,-99.0,None
ZTF20abmmbwh,No_TNS,None,-99.0,None
ZTF19acanitg,No_TNS,None,-99.0,None
ZTF20aaisgee,No_TNS,None,-99.0,None
ZTF18abqdqkm,No_TNS,None,-99.0,None
ZTF18acqnuez,No_TNS,None,-99.0,None
ZTF18aaplzbk,No_TNS,None,-99.0,None
ZTF19aaktjxg,No_TNS,None,-99.0,None
ZTF18acfeolh,No_TNS,None,-99.0,None
ZTF21aaongxb,No_TNS,None,-99.0,None
ZTF18adalibp,No_TNS,None,-99.0,None
ZTF20aaksftg,No_TNS,None,-99.0,None
ZTF19aamqowi,No_TNS,None,-99.0,None
ZTF19aascbya,No_TNS,None,-99.0,None
ZTF19aadtvvx,No_TNS,None,-99.0,None
ZTF21aahdsjw,No_TNS,None,-99.0,None
ZTF18adbzcbc,Yes_TNS,None,-99.0,Pan-STARRS
ZTF20aaqbuio,No_TNS,None,-99.0,None
ZTF18abhbevr,No_TNS,None,-99.0,None
ZTF20aaqchha,No_TNS,None,-99.0,None
ZTF18abshxkl,No_TNS,None,-99.0,None
ZTF18aajbkyv,No_TNS,None,-99.0,None
ZTF18abdinoi,No_TNS,None,-99.0,None
ZTF19aapfxtu,No_TNS,None,-99.0,None
ZTF19acxqbor,No_TNS,None,-99.0,None
ZTF18aaoyeac,No_TNS,None,-99.0,None
ZTF20aceznnr,No_TNS,None,-99.0,None
ZTF21aadlaew,No_TNS,None,-99.0,None
ZTF19aatneii,No_TNS,None,-99.0,None
ZTF19abhzuzg,No_TNS,None,-99.0,None
ZTF21abiroxd,Yes_TNS,None,-99.0,ALeRCE
ZTF18aakggwt,No_TNS,None,-99.0,None
ZTF18aanutyi,No_TNS,None,-99.0,None
ZTF18abcinea,No_TNS,None,-99.0,None
ZTF18aagwgql,No_TNS,None,-99.0,None
ZTF18aamulvi,No_TNS,None,-99.0,None
ZTF18acrtedq,No_TNS,None,-99.0,None
ZTF18aamulmh,No_TNS,None,-99.0,None
ZTF18abrjvwl,No_TNS,None,-99.0,None
ZTF20abijunl,No_TNS,None,-99.0,None
ZTF18abpvvnh,No_TNS,None,-99.0,None
ZTF19aburena,No_TNS,None,-99.0,None
ZTF18abynjpz,No_TNS,None,-99.0,None
ZTF18aaqbvee,No_TNS,None,-99.0,None
ZTF18acygyzl,No_TNS,None,-99.0,None
ZTF20acduxjr,No_TNS,None,-99.0,None
ZTF20actzwsf,No_TNS,None,-99.0,None
ZTF18aaxievj,No_TNS,None,-99.0,None
ZTF18aaqubxb,No_TNS,None,-99.0,None
ZTF19aaeskzy,No_TNS,None,-99.0,None
ZTF18aamycpv,No_TNS,None,-99.0,None
ZTF18abcsgvz,No_TNS,None,-99.0,None
ZTF21abrpdsp,Yes_TNS,SN Ia,0.037404,ALeRCE
ZTF21aazcnee,No_TNS,None,-99.0,None
ZTF20abfqtxy,No_TNS,None,-99.0,None
ZTF18adbdgyp,No_TNS,None,-99.0,None
ZTF20aczfvzf,No_TNS,None,-99.0,None
ZTF20acnehhd,No_TNS,None,-99.0,None
ZTF20abzbtpv,No_TNS,None,-99.0,None
ZTF20abkdjwh,No_TNS,None,-99.0,None
ZTF20abximed,No_TNS,None,-99.0,None
ZTF18abvpgps,No_TNS,None,-99.0,None
ZTF19aamxhry,No_TNS,None,-99.0,None
ZTF18achddqu,No_TNS,None,-99.0,None
ZTF18accxicu,No_TNS,None,-99.0,None
ZTF20acmterj,No_TNS,None,-99.0,None
ZTF19abjwnws,No_TNS,None,-99.0,None
ZTF18acgfkyl,No_TNS,None,-99.0,None
ZTF18aaitnuq,No_TNS,None,-99.0,None
ZTF18aakjdcw,No_TNS,None,-99.0,None
ZTF19aaqfbue,No_TNS,None,-99.0,None
ZTF19abjwlfc,No_TNS,None,-99.0,None
ZTF18abrlouw,No_TNS,None,-99.0,None
ZTF18abfzvxj,No_TNS,None,-99.0,None
ZTF18accqdqb,No_TNS,None,-99.0,None
ZTF18aaxuusk,No_TNS,None,-99.0,None
ZTF18aamkpes,No_TNS,None,-99.0,None
ZTF19aasltpf,No_TNS,None,-99.0,None
ZTF20acjxsmz,No_TNS,None,-99.0,None
ZTF18aappcuu,No_TNS,None,-99.0,None
ZTF18aciifch,No_TNS,None,-99.0,None
ZTF21aaskqrs,No_TNS,None,-99.0,None
ZTF21abivgqg,No_TNS,None,-99.0,None
ZTF20aaxwjti,No_TNS,None,-99.0,None
ZTF20abzpacw,No_TNS,None,-99.0,None
ZTF18abmjjxn,Yes_TNS,None,-99.0,ALeRCE
ZTF19aakzqae,No_TNS,None,-99.0,None
ZTF18acuaarh,No_TNS,None,-99.0,None
ZTF19aasnbjr,No_TNS,None,-99.0,None
ZTF21abcnpnk,Yes_TNS,SN Ia,0.099,ALeRCE
ZTF21aawzqhg,No_TNS,None,-99.0,None
ZTF20abvwcst,No_TNS,None,-99.0,None
ZTF18aczexnw,No_TNS,None,-99.0,None
ZTF20acvzohi,No_TNS,None,-99.0,None
ZTF20abfxxhu,No_TNS,None,-99.0,None
ZTF19acxollc,No_TNS,None,-99.0,None
ZTF20abmlskm,No_TNS,None,-99.0,None
ZTF20aaxhtwg,No_TNS,None,-99.0,None
ZTF20acbsnbo,No_TNS,None,-99.0,None
ZTF19aadehiz,No_TNS,None,-99.0,None
ZTF19aanvjhb,No_TNS,None,-99.0,None
ZTF21abwpyll,Yes_TNS,None,-99.0,ZTF
ZTF21aapjzyl,No_TNS,None,-99.0,None
ZTF17aaazqqf,No_TNS,None,-99.0,None
ZTF20abpccpb,No_TNS,None,-99.0,None
ZTF18acvkqpp,No_TNS,None,-99.0,None
ZTF21aasqpyg,No_TNS,None,-99.0,None
ZTF18acvkgyw,No_TNS,None,-99.0,None
ZTF18acnbhgq,No_TNS,None,-99.0,None
ZTF18abfguve,No_TNS,None,-99.0,None
ZTF21aaopdfd,No_TNS,None,-99.0,None
ZTF20abbieyu,No_TNS,None,-99.0,None
ZTF18adalmfy,No_TNS,None,-99.0,None
ZTF18acyfffn,No_TNS,None,-99.0,None
ZTF20abbdthu,No_TNS,None,-99.0,None
ZTF20abdcnro,No_TNS,None,-99.0,None
ZTF18adalkoi,No_TNS,None,-99.0,None
ZTF21abbpomb,No_TNS,None,-99.0,None
ZTF18acgprha,No_TNS,None,-99.0,None
ZTF18abynjyn,No_TNS,None,-99.0,None
ZTF18acryfoc,No_TNS,None,-99.0,None
ZTF20acmxpjk,No_TNS,None,-99.0,None
ZTF18acxdwmf,No_TNS,None,-99.0,None
ZTF20aaqnyhd,No_TNS,None,-99.0,None
ZTF18abdgdmu,No_TNS,None,-99.0,None
ZTF21aafnajc,No_TNS,None,-99.0,None
ZTF21aalzgom,No_TNS,None,-99.0,None
ZTF21aakiqpu,No_TNS,None,-99.0,None
ZTF21aarpnxt,No_TNS,None,-99.0,None
ZTF21aaidqrl,No_TNS,None,-99.0,None
ZTF18abdbqpo,No_TNS,None,-99.0,None
ZTF19abalbhe,No_TNS,None,-99.0,None
ZTF18aagvtjh,No_TNS,None,-99.0,None
ZTF18aaymlhh,No_TNS,None,-99.0,None
ZTF20aawvveo,No_TNS,None,-99.0,None
ZTF19abgfspl,No_TNS,None,-99.0,None
ZTF19aalcibv,No_TNS,None,-99.0,None
ZTF21abezlqc,Yes_TNS,SN Ia,0.041,ASAS-SN
ZTF21aaqdvoj,No_TNS,None,-99.0,None
ZTF20aaehjyy,No_TNS,None,-99.0,None
ZTF19aablzeg,No_TNS,None,-99.0,None
ZTF19adcftma,No_TNS,None,-99.0,None
ZTF19aadgcfh,No_TNS,None,-99.0,None
ZTF18aaxlabr,No_TNS,None,-99.0,None
ZTF18aahsdbe,No_TNS,None,-99.0,None
ZTF21abcwtye,Yes_TNS,None,-99.0,ATLAS
ZTF20aaehzlg,No_TNS,None,-99.0,None
ZTF18abceavq,No_TNS,None,-99.0,None
ZTF18acyambs,No_TNS,None,-99.0,None
ZTF18aahwzbd,No_TNS,None,-99.0,None
ZTF19aanoiwy,No_TNS,None,-99.0,None
ZTF21aafleae,No_TNS,None,-99.0,None
ZTF20abbjapa,No_TNS,None,-99.0,None
ZTF19abnnnvn,No_TNS,None,-99.0,None
ZTF18abgucjb,No_TNS,None,-99.0,None
ZTF19aasbopw,No_TNS,None,-99.0,None
ZTF19ablmlbs,No_TNS,None,-99.0,None
ZTF19aarfewb,No_TNS,None,-99.0,None
ZTF20aaezmru,No_TNS,None,-99.0,None
ZTF19aapszqg,No_TNS,None,-99.0,None
ZTF19aaaaicb,No_TNS,None,-99.0,None
ZTF18acdjghx,No_TNS,None,-99.0,None
ZTF21abpyalf,Yes_TNS,None,-99.0,AMPEL
ZTF18adcauqy,No_TNS,None,-99.0,None
ZTF18abfgusb,No_TNS,None,-99.0,None
ZTF19aawmlza,No_TNS,None,-99.0,None
ZTF18aamwlsq,No_TNS,None,-99.0,None
ZTF21aaphskp,Yes_TNS,None,-99.0,ALeRCE
ZTF19aamkuhk,No_TNS,None,-99.0,None
ZTF20acijzic,No_TNS,None,-99.0,None
ZTF18aaxxeub,No_TNS,None,-99.0,None
ZTF18aaihyhz,No_TNS,None,-99.0,None
ZTF18abxeckg,No_TNS,None,-99.0,None
ZTF20abarkqt,No_TNS,None,-99.0,None
ZTF18abdfxqy,No_TNS,None,-99.0,None
ZTF20aaifdfa,No_TNS,None,-99.0,None
ZTF19acwoupi,No_TNS,None,-99.0,None
ZTF19abkwgto,No_TNS,None,-99.0,None
ZTF20aazqgtr,No_TNS,None,-99.0,None
ZTF18acuvzbe,No_TNS,None,-99.0,None
ZTF19aadmlfu,No_TNS,None,-99.0,None
ZTF19aanljra,No_TNS,None,-99.0,None
ZTF19aanlkff,No_TNS,None,-99.0,None
ZTF21aavdqnk,No_TNS,None,-99.0,None
ZTF21aarnrzz,Yes_TNS,None,-99.0,ALeRCE
