,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
32,ZTF18abrbywo,ZTF20acnsgdb,ZTF20acyvzef,ZTF21abnabtv,ZTF21abbaerh,ZTF21aahdpqu,ZTF21aarguvb,ZTF21aalgqsv,ZTF21acbuwgu,ZTF20adaftef,0.0,60.0825,65.6479,70.9695,77.4502,77.8349,80.9343,81.5113,85.4361,86.1264,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.0435,0.07,0.03862,0.034457,0.03426,0.07,0.055,0.079358,0.0533,0.084025
33,ZTF18abrfccm,ZTF18abuxjrd,ZTF21abifxhe,ZTF21abizxkw,ZTF21aaxubqf,ZTF18aansqov,ZTF21aaljjvt,ZTF21aaabzsj,ZTF21aaafgmv,ZTF20acnagjb,0.0,44.5957,47.0865,50.1077,51.2487,51.7451,52.8074,54.9288,55.6821,55.7613,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.1,0.0713,0.075,0.091,0.073698,0.07,0.08,0.057352,0.079,0.11
34,ZTF18abtxmwz,ZTF18aauvmnq,ZTF21aayqrgx,ZTF20acjpwdk,ZTF20acoaqpm,ZTF21aaridvf,ZTF21aaeoxfd,ZTF18accngxc,ZTF20acuoclk,ZTF20acppsay,0.0,59.4403,60.8354,62.997,66.3025,66.5642,67.9987,68.9155,70.5617,70.7316,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,0.095,0.0621,0.033,0.05,0.08,0.12,0.08,0.07,0.082,0.1
35,ZTF18abtyrqh,ZTF18acbxjaa,ZTF20acyydkh,ZTF21aapvvtb,ZTF21aaahliy,ZTF21aabpvvx,ZTF21abjbukd,ZTF21aaffxdt,ZTF20abwftit,ZTF21achducl,0.0,74.2367,98.8209,103.094,107.8484,111.1956,111.2469,114.0114,114.2207,114.3212,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,TDE,TDE,SN Ia-91T-like,Other,SN II,SN IIn,SN IIP,SN IIn,0.08,0.07,0.133,0.358,0.10579,0.074,0.0511,0.09,0.05,0.069
36,ZTF18abufaej,ZTF20acxnafa,ZTF20acwuiuo,ZTF20abvyqia,ZTF20achmmex,ZTF20acgcgnf,ZTF20accrkpa,ZTF20abzqlts,ZTF21aayddkn,ZTF20acgprcg,0.0,46.875,50.5147,56.8739,58.8707,59.6856,60.5948,61.2617,61.3164,61.489,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN I,SN IIP,SN II,SN Ia,SN II,SN II,SN Ib,SN Ia,0.062,0.06,0.108,0.086,0.0321590006,0.096,0.081,0.058,0.052068,0.08
37,ZTF18abuoilc,ZTF21abjciua,ZTF20aclnqle,ZTF21abowqqa,ZTF21abhtaiv,ZTF20aciugdl,ZTF21aaxxmvs,ZTF21aaxswlc,ZTF18acvgjqv,ZTF21aahvuvi,0.0,46.7421,53.052,53.1758,53.4104,53.4506,55.89,56.3438,57.2494,58.0117,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,AGN,Other,SLSN-II,SN Ia,SN Ia,SN Ia,SN IIb,SN Ia,SN IIn,SN Ia,0.33,0.06,0.1465,0.09,0.081,0.07,0.053,0.072,0.091,0.078297
38,ZTF18abuxjrd,ZTF18abrfccm,ZTF21abifxhe,ZTF21aaprfkc,ZTF21aaljjvt,ZTF21aagrhot,ZTF21aaabzsj,ZTF19aaxzdtw,ZTF21aaridvf,ZTF21abzkgvc,0.0,44.5957,56.0258,57.4492,58.8666,59.2041,59.8141,60.3894,61.1779,62.605,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic,SN Ia,SN Ia,0.0713,0.1,0.075,0.056,0.08,0.1,0.057352,0.041,0.12,0.098
39,ZTF18abvkmgw,ZTF20acgcgnf,ZTF21aaxtrlt,ZTF21acefkpy,ZTF21aaufwyh,ZTF21aanyfqu,ZTF21abhsiux,ZTF20acvdqtg,ZTF20actfeym,ZTF21abdfdwi,0.0,68.22,71.0581,75.0256,76.2644,77.419,79.1763,79.4909,79.5508,80.0794,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ib,SN Ia,SN Ia-91T-like,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.03847,0.096,0.08,0.055327,0.028,0.067158,0.049797,0.077,0.055905,0.08612
40,ZTF18abvmlow,ZTF20acucbek,ZTF20acggqfs,ZTF20abqaqgv,ZTF20abptxls,ZTF20actddoh,ZTF19aabmybj,ZTF18actuhrs,ZTF21aalydkl,ZTF20acuoxrx,0.0,107.8192,108.3284,114.2277,116.8441,120.7997,122.2321,125.2566,126.0219,126.1889,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN IIn,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.007,0.03889,0.008463,0.045,0.016,0.01525,0.04,0.029,0.056,0.034407
41,ZTF18abvpnnb,ZTF18actacxn,ZTF20abwftit,ZTF21aaahliy,ZTF20acflmyv,ZTF18aaizgoq,ZTF20acyroke,ZTF20acyydkh,ZTF18acbuibx,ZTF20aaurzyt,0.0,74.9347,84.4413,87.3086,90.7695,90.7917,91.4148,92.5996,92.7511,93.0198,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,AGN,AGN,SN IIP,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,TDE,SN Ia,SLSN-II,0.14,0.21,0.05,0.10579,0.103,0.07,0.126,0.133,0.06,0.149
42,ZTF18abxbmqh,ZTF21aaxswlc,ZTF21aagnwkk,ZTF21aaxkckg,ZTF20aclnqle,ZTF21abcnpnk,ZTF20abzhvnj,ZTF20acilzkh,ZTF18aacnlxz,ZTF21aaxxmvs,0.0,52.0212,54.8934,54.9812,55.1083,55.2452,55.581,57.0136,57.0968,57.3277,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SLSN-II,SN Ia,SN Ia,SN Ia,SLSN-II,SN Ia,SN IIn,SLSN-I,SN II,SN IIb,0.206,0.072,0.113,0.063,0.1465,0.099,0.207,0.44,0.072475,0.053
43,ZTF18abxftqm,ZTF21aaqpykm,ZTF20abvquuo,ZTF21aaxstzy,ZTF21aaovdlh,ZTF21abbliav,ZTF21aanefkx,ZTF20abvowvw,ZTF20acpknjk,ZTF21aavotzn,0.0,54.6824,55.3845,58.8503,59.8209,61.1613,61.6404,61.7556,63.6649,64.1746,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,TDE,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,SLSN-II,SN Ia,SN Ia,SN Iax[02cx-like],0.09,0.06,0.03,0.069,0.056,0.049,0.26,0.05,0.045,0.04
44,ZTF18abxhsyn,ZTF20abxgwjr,ZTF20actskcf,ZTF21aajdbhw,ZTF20acpcuwx,ZTF21abbaerh,ZTF19acwiqrc,ZTF21abmdhes,ZTF18aaoxrup,ZTF21aaqzkhx,0.0,54.1703,54.4641,56.7222,56.771,59.0433,59.5739,59.8111,60.1085,61.2857,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.03757,0.035,0.028023,0.04,0.05,0.03426,0.048,0.04,0.06,0.050822
45,ZTF18abxqemv,ZTF21aaasxel,ZTF20ackdkva,ZTF21aaflcbk,ZTF21abcixor,ZTF20acxtdcm,ZTF20ackpivo,ZTF20acgkuay,ZTF20acogesf,ZTF20accodxy,0.0,63.2387,65.3124,65.7895,65.8412,68.8027,71.7448,72.2661,73.1927,73.6655,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN Ia,SN II,SN II,SN Ia,SN Ia-91bg-like,SN Ia,SN Ia,0.045,0.088,0.11,0.07,0.033,0.045,0.13,0.04846,0.06,0.075
46,ZTF18abztcib,ZTF18actabws,ZTF20acwqkuz,ZTF21aafkpnp,ZTF21aaprddk,ZTF20ackpjmb,ZTF21abbjybk,ZTF20actvpyc,ZTF21aagteny,ZTF21abbytmm,0.0,73.1721,93.1007,94.1423,94.1958,97.6517,97.8105,98.576,99.5667,101.8971,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,CV,CV,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,,,0.08,0.08,0.053,0.135,0.08,0.08,0.085,0.054
47,ZTF18acaqdaa,ZTF21aanefkx,ZTF20acyroke,ZTF20acnznms,ZTF21aaaokyp,ZTF18abxftqm,ZTF21abdxhgv,ZTF20accodxy,ZTF21aaqgrrf,ZTF21abjaksr,0.0,60.3404,62.8101,64.3178,64.8196,67.7734,69.7415,70.3162,70.3712,71.5095,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,TDE,SLSN-II,SN Ia,SLSN-II,TDE,TDE,SN Ib/c,SN Ia,SN Ia,SN Ia,0.212,0.26,0.126,0.204,0.19,0.09,0.07,0.075,0.082,0.104
48,ZTF18acaucsw,ZTF20acijssu,ZTF21aazebgh,ZTF21aabgdda,ZTF21aatwlhj,ZTF21aazybsh,ZTF21aasrdct,ZTF21aasyydo,ZTF20acpumut,ZTF21aawtazf,0.0,53.5481,54.1174,55.0869,55.1389,55.3306,57.7599,58.3914,58.6843,61.0317,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,0.07,0.104,0.076,0.09562,0.1,0.04294,0.080611,0.061012,0.082,0.061948
49,ZTF18acbuibx,ZTF21aaeoxfd,ZTF21aazebgh,ZTF20acflmyv,ZTF21abtuutw,ZTF21abrotmc,ZTF20acppruo,ZTF18acpeekw,ZTF20acpkzxq,ZTF20acoxmsr,0.0,55.5521,63.3132,63.4218,63.8605,64.0252,64.2569,65.5219,66.4301,66.5775,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic-BL,SN Ia,SN Ia,0.06,0.08,0.076,0.103,0.079,0.097,0.13,0.094,0.09,0.071
50,ZTF18acbvgtu,ZTF21abulrsl,ZTF20acmaaan,ZTF20abxyaje,ZTF20acfwrln,ZTF20acpbbqf,ZTF18aahfbqp,ZTF21aappehx,ZTF20acongti,ZTF21aabfson,0.0,71.9676,90.1325,95.9679,96.025,101.5681,102.3093,102.9123,107.0897,107.8975,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia-91bg-like,SN II,SN II,SN II,SN Ia,SN Ia,SN Ia,SN II,SN Ia,0.032,0.0478,0.0187,0.03784,0.0183,0.0445,0.041362,0.054514,0.041,0.03231
51,ZTF18acbxjaa,ZTF18abtyrqh,ZTF20acyydkh,ZTF20acocohy,ZTF21achducl,ZTF21abxmxut,ZTF21aaahliy,ZTF21aakigqr,ZTF20abwftit,ZTF21abwqrwo,0.0,74.2367,79.3108,86.861,90.5483,90.9152,91.1915,93.8217,94.0046,96.3732,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,TDE,SN II,SN IIn,SN II,SN Ia-91T-like,SN II,SN IIP,SN Ia,0.07,0.08,0.133,0.09,0.069,0.02,0.10579,0.066866,0.05,0.09
52,ZTF18acbygcu,ZTF21aarwlht,ZTF21aapkvrd,ZTF21abhaqju,ZTF20abarsvz,ZTF21aamfcji,ZTF21abdlyrc,ZTF21aatklhw,ZTF21aasafkl,ZTF20acxtewc,0.0,49.1386,51.167,55.633,56.1752,59.1859,59.696,60.1922,60.3386,60.6726,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.036,0.08449,0.047,0.03,0.039,0.046105,0.08,0.06689,0.075382,0.0363
53,ZTF18acbyyff,ZTF21aaqhwgh,ZTF20acyybwo,ZTF21aaigqir,ZTF18aaizgoq,ZTF20actrovz,ZTF18abquxjv,ZTF21aaxtdrs,ZTF20abvdtgl,ZTF21abrmevu,0.0,64.7847,65.2375,66.2721,66.5303,67.257,67.8164,69.2952,72.0589,73.2951,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.07,0.08317,0.071378,0.071186,0.07,0.09,0.074,0.07692,0.092,0.074
54,ZTF18accngxc,ZTF20abywoaa,ZTF21aabiipy,ZTF18abtxmwz,ZTF21abedvkp,ZTF18acptgzz,ZTF21abotose,ZTF20acppsay,ZTF21aaxswlc,ZTF20accodxy,0.0,62.1653,67.4628,68.9155,69.163,71.0261,71.5688,71.789,72.2124,73.1877,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN II,TDE,SN Ia,SN Ia,SN Ia,SN IIb,SN Ia,SN Ia,SN Ia,0.07,0.063,0.152,0.095,0.13,0.09,0.0412,0.1,0.072,0.075
55,ZTF18accrorf,ZTF20achzugy,ZTF20achnfaa,ZTF21aaqdxzv,ZTF18aatrkga,ZTF20actpbck,ZTF20acgkbjz,ZTF20aczhajq,ZTF20acrheie,ZTF20accoccp,0.0,61.7123,66.0636,68.5918,68.6978,68.7533,70.3286,73.3574,73.9802,73.9832,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic,0.04,0.048,0.055532,0.07036,0.0285,0.06,0.047,0.025144,0.049431,0.063928
56,ZTF18acdyypo,ZTF21abhaqju,ZTF21aabhxxj,ZTF19acwiqrc,ZTF20abzaknn,ZTF20abxgwjr,ZTF21abbaerh,ZTF18abxhsyn,ZTF20abarsvz,ZTF20aclnplo,0.0,78.59,80.3947,81.562,82.2542,82.7402,84.1641,86.0163,87.4364,88.2394,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic,0.0502,0.03,0.05,0.048,0.094,0.035,0.03426,0.03757,0.039,0.0347
57,ZTF18acebssa,ZTF21abbxdcm,ZTF20acizliy,ZTF21aaxsnvk,ZTF20acpbdvm,ZTF20abywzvj,ZTF20abxzrqw,ZTF20acxsxac,ZTF20acpwjus,ZTF20achawym,0.0,47.7773,48.7933,52.6195,53.4256,54.3598,57.2782,58.3057,58.8511,59.5179,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia-91T-like,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,0.0296,0.05,0.04,0.034477,0.07389,0.038748,0.0467,0.045795,0.075,0.02746
58,ZTF18acnncve,ZTF20actvlbq,ZTF21abplgag,ZTF20acnsinb,ZTF21aazcjbh,ZTF21abmqpja,ZTF21acdnnfg,ZTF21aahnkut,ZTF20acwijiy,ZTF21accuexh,0.0,56.1647,57.3752,62.2467,62.528,63.0989,63.571,65.5989,65.6423,66.1782,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ib,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.0445,0.083038,0.07521,0.09,0.1,0.1,0.068,0.07,0.102,0.072
59,ZTF18acnnfty,ZTF21abedvkp,ZTF21abrxwvv,ZTF21aayrbnn,ZTF20acxtdcm,ZTF20ackdkva,ZTF21abrotmc,ZTF21aagxmcs,ZTF20aciowcm,ZTF21aaxxmvs,0.0,51.0786,51.4449,55.192,55.5368,58.3727,58.3801,58.8942,58.8997,59.3401,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN IIn,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN IIb,0.133,0.13,0.093,0.09,0.045,0.11,0.097,0.085,0.09,0.053
60,ZTF18acpeekw,ZTF21aakigqr,ZTF21aaeoxfd,ZTF20acpkprl,ZTF21aaweqit,ZTF20acxtdcm,ZTF21aaarmti,ZTF20abzcefc,ZTF20aclzegl,ZTF21abmksld,0.0,48.5581,49.4204,54.985,55.2812,55.9786,58.409,58.7355,58.87,59.4384,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ic-BL,SN II,SN Ia,SN Ia,SN II,SN II,SLSN-I,SN II,SN Ia,SN Ia,0.094,0.066866,0.08,,0.06,0.045,0.193,0.056,0.06,0.07
61,ZTF18acploez,ZTF20acpkprl,ZTF21aapkkgx,ZTF21aagolqa,ZTF20aciowcm,ZTF18acpeekw,ZTF20abzcefc,ZTF20acinaeq,ZTF21aallfyn,ZTF21abfjgwr,0.0,52.6977,55.2943,57.1797,59.5654,63.4573,63.8314,64.6261,64.7798,64.944,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic-BL,SN II,SN Ia,SN Ia,SN Ia,0.04,,0.081,0.1,0.09,0.094,0.056,0.108,0.07,0.08
62,ZTF18acptgzz,ZTF21aaaokyp,ZTF21aalhgqi,ZTF21aaxswlc,ZTF20acuoclk,ZTF18acvgjqv,ZTF20ackdkva,ZTF20accodxy,ZTF21abowqqa,ZTF21abdxhgv,0.0,50.1824,50.8464,52.6861,52.936,53.0203,54.0346,55.1462,55.91,56.7968,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,TDE,SN I,SN Ia,SN Ia,SN IIn,SN Ia,SN Ia,SN Ia,SN Ib/c,0.09,0.19,0.086,0.072,0.082,0.091,0.11,0.075,0.09,0.07
63,ZTF18acslknd,ZTF20abyosmd,ZTF20abxyaje,ZTF21aaxtzzj,ZTF20acjqkmg,ZTF20actkutp,ZTF20acrrssy,ZTF21aabvqmu,ZTF21aarbhhp,ZTF21aavrvuj,0.0,101.119,103.4221,104.2439,110.2743,111.2865,113.2619,113.6513,116.0798,117.6717,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-pec,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN IIP,SN II,0.03394,0.02106,0.03784,0.028551,0.042,0.03,0.0296950005,0.042,0.0424,0.064
64,ZTF18acsofdh,ZTF21aacscvb,ZTF21abfxjik,ZTF21aaaotku,ZTF21aatklhw,ZTF20acwpixx,ZTF20aclnsts,ZTF20acpwjus,ZTF20acwphqb,ZTF20acvdqtg,0.0,54.6826,59.3461,62.9008,62.9223,63.3793,63.676,66.5659,66.5906,67.2468,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,0.08,0.07,0.08,0.087927,0.06689,0.077451,0.0655,0.075,0.08,0.077
65,ZTF18acsohut,ZTF21aaprgdh,ZTF21abowqqa,ZTF21aaasxel,ZTF20ackdkva,ZTF21abkkwie,ZTF21aaflcbk,ZTF21aaflcai,ZTF20acgkuay,ZTF20accodxy,0.0,45.7427,50.2179,56.281,57.3232,57.7444,61.003,61.2827,62.3078,62.6171,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-91bg-like,SN Ia,0.1,0.09,0.09,0.088,0.11,0.05728,0.07,0.069,0.04846,0.075
66,ZTF18acsovsw,ZTF20absvtnc,ZTF21abbzjeq,ZTF20acifwef,ZTF20abyvtds,ZTF21aamfcji,ZTF21aapkhsc,ZTF20actoakx,ZTF21aagycrc,ZTF21aarenhl,0.0,47.8481,50.2834,55.3657,56.8366,57.2225,60.8509,61.2335,62.2346,64.9457,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-pec,0.03,0.035,0.043,0.0364,0.04,0.046105,0.04,0.03,0.068,0.04
67,ZTF18acsremz,ZTF21abqfbya,ZTF18abxhsyn,ZTF20achawym,ZTF20actskcf,ZTF21aajdbhw,ZTF20abxzrqw,ZTF21aabhxxj,ZTF18aaoxrup,ZTF20abxgwjr,0.0,66.0924,66.7096,72.4734,77.1636,77.9106,78.1565,78.2795,80.1655,80.178,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.025136,0.030655,0.03757,0.02746,0.028023,0.04,0.0467,0.05,0.06,0.035
68,ZTF18acsyaye,ZTF21abdfdwi,ZTF21aabhqng,ZTF21abmcori,ZTF21aadkuko,ZTF20acwpixx,ZTF18ablmduj,ZTF21aatwlhj,ZTF20acwuiuo,ZTF20acwomqh,0.0,51.5332,54.0261,57.5112,60.1091,60.7645,60.9114,61.1988,61.8742,61.9051,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN I,SN Ia,0.05,0.08612,0.089,0.08,0.08,0.077451,0.079,0.1,0.108,0.0686
69,ZTF18acszayr,ZTF21aaxwytv,ZTF21abidikc,ZTF21aaukcog,ZTF18acwzyor,ZTF21aapfdqw,ZTF21aanrvcq,ZTF20acwfcfs,ZTF21aavxruq,ZTF18abqyvzy,0.0,70.5439,76.5896,76.914,78.1405,84.0247,85.4495,87.2005,87.435,88.0829,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN II,SN IIn,SN II,SN Ia-91T-like,SN Ia,SN Ia,SN II,0.021,0.0313620009,0.03921,0.04,0.02736,0.032,0.068,0.035546,0.036,0.0148
70,ZTF18actabws,ZTF20ackitai,ZTF18abztcib,ZTF20actvpyc,ZTF21abbytmm,ZTF21aafkpnp,ZTF21abbjybk,ZTF21aaewexx,ZTF21abcfgub,ZTF20acwqkuz,0.0,69.4882,73.1721,74.4848,79.4534,81.4318,81.6113,81.8018,82.1046,87.3222,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,CV,SN Ia,CV,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,,0.037,,0.08,0.054,0.08,0.08,0.06,0.078,0.08
