,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
40,ZTF18aajjhkq,ZTF21abpjpxr,ZTF20acoxmsr,ZTF21aarwlht,ZTF21aaflcai,ZTF20acwpibn,ZTF21aatklhw,ZTF18adbhlet,ZTF18acwwkyu,ZTF20acijssu,0.0,40.5633,43.3763,45.9397,46.0402,46.5889,47.269,47.6069,48.6327,48.875,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,SN Ia,None,None,SN Ia,0.07,0.09,0.071,0.08449,0.069,-99.0,0.06689,-99.0,-99.0,0.104
41,ZTF18aajupnt,ZTF21abfiuqf,ZTF20acsesce,ZTF19abyihtb,ZTF19aabyhwy,ZTF21aalyvyw,ZTF20actekrw,ZTF21aagtceu,ZTF21aagbeah,ZTF18accnlml,0.0,59.2017,62.5261,67.976,68.9275,69.7331,69.873,70.3019,72.4965,72.9734,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,AGN,SN II,SN Ia,None,None,SN Ia,SN Ic,SN Ia,SN II,None,0.0367,0.023646,0.052,-99.0,-99.0,0.062128,0.033,0.044665,0.04,-99.0
42,ZTF18aajwfvf,ZTF20aadsxgr,ZTF18abbqizl,ZTF18acxcgif,ZTF21abjhgmp,ZTF18accfxnn,ZTF19abbxvnh,ZTF18abxezjt,ZTF18aajzqbq,ZTF20abwfxqf,0.0,57.1684,64.5095,65.6643,66.2867,66.6505,66.8716,67.3089,67.6007,68.8641,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
43,ZTF18aajxumx,ZTF20acyxomd,ZTF19acplpzt,ZTF21aawkqfb,ZTF21aagsbvu,ZTF18acbwgdk,ZTF21abapyjt,ZTF20aczeagg,ZTF21abfyzry,ZTF19aazlrsy,0.0,40.8348,44.0869,46.6004,46.8317,47.8657,48.4497,48.7992,48.832,48.8878,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
44,ZTF18aajzqbq,ZTF18abvkffr,ZTF18abbqizl,ZTF19aavkukb,ZTF21aaplooa,ZTF19adbmfbe,ZTF21aasknbd,ZTF20aawdpzx,ZTF19aafmtlp,ZTF21aaaovmr,0.0,39.0113,42.3263,44.2507,44.4012,46.332,47.1096,48.8604,49.6169,49.7664,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
45,ZTF18aakbuks,ZTF20acflmyv,ZTF18acevdkl,ZTF20actvmuw,ZTF21aaxtsum,ZTF20aciudrr,ZTF21aagrhot,ZTF21abvrlup,ZTF21abvdazf,ZTF21aayooxv,0.0,43.1585,46.053,46.0757,47.0208,47.1281,47.4534,48.9421,49.9538,51.3652,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,-99.0,0.103,-99.0,-99.0,0.123,0.09957,0.1,0.095,0.08,-99.0
46,ZTF18aakpbhx,ZTF21aaynorj,ZTF21abcovsg,ZTF21abiawhc,ZTF21abvrmsr,ZTF21aaxstvj,ZTF21aaarlmx,ZTF20acwqmda,ZTF21aaxsjll,ZTF21aahqhnz,0.0,60.505,62.8438,65.9579,66.8419,67.2713,67.3294,67.5716,67.7733,68.2223,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
47,ZTF18aakxlbf,ZTF18accjwwv,ZTF20abvowvw,ZTF18actxlqb,ZTF19abxpoxx,ZTF21aarenhl,ZTF20actawpa,ZTF21aaiaqhh,ZTF18acxbexw,ZTF18acceqcc,0.0,73.1394,76.3258,76.7636,76.7691,76.8928,78.4293,79.9412,79.9426,80.2007,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,None,None,SN Ia-pec,SN II,SN II,None,None,-99.0,-99.0,0.05,-99.0,-99.0,0.04,0.025,0.0207,-99.0,-99.0
48,ZTF18aalnqqj,ZTF21aaspeij,ZTF18acubbxv,ZTF19abauqes,ZTF20abghfmu,ZTF18acejmzn,ZTF19abpnryh,ZTF20abowque,ZTF18acryjql,ZTF17aacmssc,0.0,45.0042,47.9599,48.3038,48.941,49.4327,49.844,50.0343,50.1357,52.8333,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
49,ZTF18aalpkwb,ZTF21aacvmmz,ZTF20achtubm,ZTF20ackagrs,ZTF18acdvnym,ZTF20acrivxx,ZTF18aaiumgp,ZTF21aagrhot,ZTF18aaouezy,ZTF20acpmfsg,0.0,40.778,41.906,42.2791,42.4025,43.3106,43.6223,43.6474,43.7865,44.0552,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,None,None,None,None,SN Ia,None,None,-99.0,-99.0,0.136,-99.0,-99.0,-99.0,-99.0,0.1,-99.0,-99.0
50,ZTF18aamhavw,ZTF19aapgauf,ZTF19aadgffh,ZTF20accpvba,ZTF21aavelzp,ZTF18aajzqbq,ZTF19aavkukb,ZTF18acbxjaa,ZTF19aansypp,ZTF21aasknbd,0.0,53.1536,54.2288,57.8979,58.2421,58.4623,60.0677,61.9485,62.1516,62.1997,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07,-99.0,-99.0
51,ZTF18aamjezd,ZTF21abhzicj,ZTF18aahiqsu,ZTF18abtxynh,ZTF21aalimya,ZTF19abvgxrq,ZTF20abqkbfx,ZTF18aaxzpyh,ZTF20acpxvez,ZTF21abcjpnm,0.0,79.369,81.2502,81.4131,82.247,83.6299,84.6118,84.9445,86.0303,86.0444,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,SN IIb,None,SN Ia-CSM,None,SN Ia,SN II,-99.0,0.03946,-99.0,-99.0,0.055,-99.0,0.0964,-99.0,0.051,0.03797
52,ZTF18aamnepi,ZTF19aadgffh,ZTF20acpiesv,ZTF20accpvba,ZTF20acbiyuu,ZTF19aascvxv,ZTF20achzwng,ZTF20aaqtnkd,ZTF18abcvpor,ZTF21abwpyll,0.0,56.6721,62.0244,62.7032,63.0262,63.2131,63.6913,64.8223,64.9239,64.9341,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
53,ZTF18aampiwv,ZTF19aavvvdx,ZTF19aaaphmi,ZTF18abteipt,ZTF18accsakm,ZTF18abumzmx,ZTF18abffkml,ZTF18abvkdhm,ZTF18aaobdmp,ZTF19ablzhqc,0.0,61.478,66.3281,69.7504,70.4703,70.5318,70.5963,71.7216,71.7528,72.7413,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
54,ZTF18aamxjoa,ZTF18acbvgtu,ZTF18aahfbqp,ZTF18acgipnc,ZTF20acquetr,ZTF19aaafica,ZTF18acgjcmb,ZTF20acqntkr,ZTF21abulrsl,ZTF18aabvmws,0.0,81.2464,84.4288,84.4543,89.2892,90.6363,91.6707,93.1807,97.3318,98.1638,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,SN Ia,None,SN Ia,SN Ia-91bg-like,None,SN Ia,SN Ia-91bg-like,None,-99.0,0.032,0.041362,-99.0,0.030791,0.02,-99.0,0.015661,0.0478,-99.0
55,ZTF18aamzgzi,ZTF19aamoiui,ZTF21aahpzqi,ZTF18aaacqmh,ZTF21aagnzjy,ZTF19acvuann,ZTF21aafepon,ZTF18accnimo,ZTF20acynjjo,ZTF20acqntkr,0.0,105.2856,151.9701,156.497,168.4003,175.4247,183.0758,188.0171,194.9899,198.3594,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,SN Ia,SN II,None,SN II,None,SN Ia,SN Ia,0.0179,-99.0,-99.0,0.018,0.015,-99.0,0.011791,-99.0,0.01512,0.015661
56,ZTF18aanbmyj,ZTF21abwcgvh,ZTF21aarnlgc,ZTF21abcmflg,ZTF20acvhsmr,ZTF21abcscqa,ZTF19aabmeoy,ZTF20acppruo,ZTF21aarwgjb,ZTF19acplpzt,0.0,50.4312,51.7903,52.4132,53.7077,55.1026,55.3831,56.1399,56.8543,57.1777,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.13,-99.0,-99.0
57,ZTF18aannfoc,ZTF19aabyhwy,ZTF20abyosmd,ZTF18aajupnt,ZTF20acwobku,ZTF18aansqom,ZTF21abkaoxe,ZTF20abeocko,ZTF19aacwjfb,ZTF21aaixlfe,0.0,93.1217,95.3271,96.1735,96.6196,101.6665,102.0722,103.3603,103.6934,104.2144,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN II,AGN,SN IIn,SN Ia,SN Ia,None,None,SN Ia,-99.0,-99.0,0.02106,0.0367,0.035,0.03,0.0543,-99.0,-99.0,0.034014
58,ZTF18aansqom,ZTF21abkaoxe,ZTF20achadaa,ZTF21abcgxwy,ZTF21aaqvuyf,ZTF20acwqndp,ZTF21aagtceu,ZTF21aaswtok,ZTF21aalcsng,ZTF18aazijke,0.0,52.1115,63.993,65.3518,67.9,68.4773,69.1195,69.2433,69.5313,69.5509,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.03,0.0543,0.0369,0.05358,0.053,0.05313,0.044665,0.041,0.053642,0.048
59,ZTF18aansqov,ZTF21aahkcsq,ZTF21abizxkw,ZTF20acmwfal,ZTF21abyahbi,ZTF20aciudrr,ZTF21aareeiq,ZTF20acujiae,ZTF21abeguum,ZTF20acinads,0.0,43.7165,44.5474,45.063,46.2572,48.5153,49.3066,49.3836,51.0683,51.2694,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,SN Ia,None,SN II,SN Ia,None,None,None,None,0.07,-99.0,0.091,-99.0,0.076684,0.09957,-99.0,-99.0,-99.0,-99.0
60,ZTF18aanxnrz,ZTF18aassvid,ZTF19aaippyv,ZTF19aayijro,ZTF18aceacqp,ZTF18acbwgej,ZTF18aaxzpyh,ZTF18abdbvyf,ZTF21aaprfkc,ZTF18acvvpov,0.0,45.5366,46.183,46.2272,46.6029,49.0912,51.9009,52.4425,52.6665,54.2316,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.056,-99.0
61,ZTF18aaobdmp,ZTF18abtmeds,ZTF18abteipt,ZTF18aceacqp,ZTF18acbwgej,ZTF19abjpehh,ZTF18acbvkwl,ZTF18acuehzf,ZTF20aavfogu,ZTF18aampiwv,0.0,55.7943,59.199,61.8992,62.2857,65.9199,66.1892,69.1531,70.9889,71.7528,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
62,ZTF18aaouezy,ZTF20acwxiad,ZTF21aavyxcf,ZTF21abidyhu,ZTF20acrivxx,ZTF20ackrvej,ZTF18aalpkwb,ZTF21aarsltk,ZTF21absvjjq,ZTF21aaqjmnn,0.0,42.1106,43.4129,43.471,43.5036,43.7771,43.7865,44.9072,45.478,45.8096,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
63,ZTF18aaoxrup,ZTF21aabhxxj,ZTF20acoqpbg,ZTF21aaqqwln,ZTF18abxhsyn,ZTF20acgzjje,ZTF20acumcrz,ZTF21abfyxpf,ZTF21abjrwhq,ZTF21aapkisz,0.0,53.4016,59.4062,60.459,61.687,64.6534,64.8576,65.3601,65.5106,66.4834,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-pec,SN Ia,None,0.06,0.05,0.06017,0.058,0.03757,0.07,0.054,0.027,0.05747,-99.0
64,ZTF18aaqctvg,ZTF18abfgrnw,ZTF19aalfali,ZTF20achtubm,ZTF19accpgiz,ZTF21aadaxgv,ZTF21aakytos,ZTF21abeqmes,ZTF19aamcveq,ZTF21aagdrdu,0.0,43.0746,44.0121,45.3693,45.7435,47.0746,47.3098,48.0244,48.1386,48.7917,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SN Ia,None,None,None,None,None,None,-99.0,-99.0,-99.0,0.136,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
65,ZTF18aaqcuba,ZTF20acfnuee,ZTF21abidyhu,ZTF19aatvmcp,ZTF19aabyyhr,ZTF20acrjjse,ZTF21aaoghxv,ZTF18acclaad,ZTF18acppwaf,ZTF20aciugdl,0.0,59.7264,60.2734,61.0769,61.4264,62.4158,63.0203,64.4003,64.4724,64.4836,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,None,None,SN Ia,None,None,SN Ia,-99.0,0.06,-99.0,-99.0,-99.0,-99.0,0.0801,-99.0,-99.0,0.07
66,ZTF18aaqdemd,ZTF21aajxqsb,ZTF19aaaerqj,ZTF18acepfmz,ZTF19aceghbm,ZTF18aaivzrf,ZTF20aafdbst,ZTF20aabpyee,ZTF19abfveci,ZTF19abxnvvt,0.0,37.7088,39.696,41.5032,42.904,43.9958,44.2107,44.4308,44.4979,45.8426,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
67,ZTF18aaqdozs,ZTF21aabyqok,ZTF21aabgctd,ZTF18acsptko,ZTF21aafmzkk,ZTF18accsakm,ZTF21aaxxjen,ZTF20acwofly,ZTF20abzhkfs,ZTF21abdlgcq,0.0,77.2876,79.992,81.4196,82.7065,83.6268,83.9371,84.1209,84.2209,87.5674,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.097,-99.0,-99.0,-99.0
68,ZTF18aaqeygf,ZTF20acvezck,ZTF21aaahzpr,ZTF18accvmgs,ZTF20acuoclk,ZTF21abwpyll,ZTF21aayqrgx,ZTF21aadawov,ZTF21aaltmvu,ZTF21aasgqwv,0.0,52.1712,59.3883,61.6904,64.5719,64.8748,66.475,67.3279,68.5863,69.652,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,None,SN Ia,None,SN Ib,None,None,None,-99.0,-99.0,0.09,-99.0,0.082,-99.0,0.033,-99.0,-99.0,-99.0
69,ZTF18aaqfwpl,ZTF18accvkom,ZTF21abbghvc,ZTF18acalfts,ZTF19aaapbvw,ZTF18aautopz,ZTF20aavbcxh,ZTF21aabgjcz,ZTF21aazqmfh,ZTF21aapwakp,0.0,48.4557,49.4092,50.9951,53.1706,55.4993,55.63,56.1413,56.2749,56.3967,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
70,ZTF18aaqgnlu,ZTF18aahfbqp,ZTF20abwktfx,ZTF19abyihtb,ZTF18aajupnt,ZTF20actnuls,ZTF20actnzzk,ZTF21abulrsl,ZTF21aaswtok,ZTF20acnznol,0.0,77.5744,83.179,83.2217,85.9293,86.4547,87.449,88.1592,88.9075,89.1565,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,SN Ia,None,AGN,SN II,SN II,SN Ia-91bg-like,SN Ia,SN Ia,-99.0,0.041362,0.027035,-99.0,0.0367,0.030371,0.025144,0.0478,0.041,0.032312
71,ZTF18aaqkyak,ZTF21aakgodr,ZTF21abcovsg,ZTF20acvnfpj,ZTF21abvqzzb,ZTF21aarzqri,ZTF21aarmrwb,ZTF21aaadhia,ZTF21aasjrws,ZTF21aatuynj,0.0,36.5474,50.0975,50.2857,50.5025,51.0731,51.7016,51.712,52.1809,53.209,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
72,ZTF18aaqqukd,ZTF18acgvlpv,ZTF19aawgczv,ZTF18aaygaoa,ZTF18acbwgej,ZTF18abbpatw,ZTF18acueutt,ZTF19aasfzvo,ZTF20acyroke,ZTF18abhpdpk,0.0,46.8807,47.893,49.3005,49.6563,51.3729,51.3941,51.7731,52.3695,52.5101,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.126,-99.0
73,ZTF18aaqrmuk,ZTF20acxbicc,ZTF21aayzjne,ZTF18acmzhmp,ZTF21acisfwo,ZTF20acyxomd,ZTF21aazycgs,ZTF20acpgpen,ZTF21aasayxd,ZTF21aaqzojp,0.0,48.7052,50.5329,52.7935,53.1235,54.0149,54.2114,54.6681,55.9936,56.0437,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
74,ZTF18aarciez,ZTF21aafkows,ZTF21abskbhi,ZTF20aclwvrl,ZTF21aabfxqn,ZTF20acovuwj,ZTF21ablkaqq,ZTF19aaaojky,ZTF21aavhwmz,ZTF21aaqjimb,0.0,43.5661,44.6151,44.965,45.8588,46.4305,46.9299,47.1441,47.2665,47.7847,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.12,-99.0,-99.0,-99.0
75,ZTF18aardsim,ZTF20acndwyv,ZTF20acnsgdb,ZTF18abradhe,ZTF20abwifwx,ZTF19adaiibn,ZTF20abocxdx,ZTF20abvxxck,ZTF18abwbaos,ZTF20acyvzef,0.0,74.9545,87.2335,88.3702,88.5169,91.7305,92.8259,94.169,94.4356,94.588,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN II,SN Ia,None,None,None,None,None,None,SN Ia,-99.0,0.09,0.07,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03862
76,ZTF18aarindm,ZTF19accpgiz,ZTF21aagrhot,ZTF21aadaxgv,ZTF20aapqsmg,ZTF20acoaqpm,ZTF19aaaplhe,ZTF20abavwfv,ZTF20aalizmk,ZTF18acwyzzl,0.0,46.2994,47.5667,47.6117,48.4255,48.8806,48.8856,50.2222,50.3754,50.5148,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-91T-like,None,SN Ia,None,None,SN Ia,None,None,None,None,0.097,-99.0,0.1,-99.0,-99.0,0.08,-99.0,-99.0,-99.0,-99.0
77,ZTF18aarnbcc,ZTF21aawaguv,ZTF21aauaemd,ZTF20acgrvkt,ZTF21aaqgluf,ZTF21aauuphm,ZTF20acoqpyb,ZTF20actktoa,ZTF18aceahjt,ZTF21aayebkx,0.0,37.8329,38.4211,41.435,41.4351,42.008,42.2,42.2179,42.4353,43.1982,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
78,ZTF18aarodqs,ZTF21abxdrhx,ZTF21aarmrwb,ZTF21aariepz,ZTF21aakgodr,ZTF20acvhuxc,ZTF21aabeeas,ZTF18acbybyq,ZTF21aaxxetp,ZTF21abcovsg,0.0,54.5226,54.9877,57.8893,58.4683,58.6382,58.677,58.6978,60.0054,60.0965,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ia,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.141,-99.0,-99.0,-99.0,-99.0
79,ZTF18aarszsc,ZTF21aaevrjl,ZTF20acvhwlp,ZTF21abqllyn,ZTF21aayfruq,ZTF21abclont,ZTF20acpgmqn,ZTF21aaafgmv,ZTF19aaciqsz,ZTF21aahsqsu,0.0,52.2044,53.4982,53.6927,57.119,57.2204,57.6918,57.9036,58.1198,59.5045,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN II,None,None,None,None,None,SN Ia,None,None,-99.0,0.031,-99.0,-99.0,-99.0,-99.0,-99.0,0.079,-99.0,-99.0
80,ZTF18aarynbc,ZTF21aaaokyp,ZTF20aclyszf,ZTF21aanefkx,ZTF18acvhxik,ZTF19aaingkb,ZTF19abpnryh,ZTF18abvxjqs,ZTF18acnbpmd,ZTF21aaspeij,0.0,47.9165,51.6664,56.9392,57.392,57.597,58.0799,59.6418,59.76,61.3068,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,TDE,None,SLSN-II,None,None,None,None,None,None,-99.0,0.19,-99.0,0.26,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
81,ZTF18aasdwcj,ZTF20acjzipj,ZTF21aaaytny,ZTF21abifxhe,ZTF20actdhix,ZTF19aaaicak,ZTF21aaazieb,ZTF18abrfccm,ZTF21aayooxv,ZTF21aaxubqf,0.0,56.0117,58.6012,62.6157,65.1639,65.8434,66.9175,67.2404,68.4525,68.9667,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,SN Ia,SN Ia,None,None,SN Ia,SN Ia,None,SN Ia,0.073349,-99.0,0.0459,0.075,-99.0,-99.0,0.03838547,0.1,-99.0,0.073698
